id,price,lat,lng,name,rating,property_type,room_type,person_capacity,bedrooms,beds,bathrooms,cleanliness_rating,location_rating,value_rating,communication_rating,checkin_rating,accuracy_rating,review_count,description,city,created_at
1055187938063143300,172,34.06201719744298,-118.3723852713294,Urban Oasis Loft,,Entire home,Entire home/apt,3,1,1,1,4.71,4.72,4.73,4.75,4.87,4.76,75,"",Beverly Hills,2025-12-31 22:32:21.636397
50153384,140.4,34.086577489085066,-118.37189124950939,1 private bedroom in peaceful townhouse in Weho.,,Private room in townhouse,Private room,2,1,1,1.5,4.98,4.98,4.98,4.98,4.94,5,54,"",West Hollywood,2025-12-31 22:32:14.590142
1479864153537272159,397.6,34.06742,-118.39047,Lux HighRise Breathtaking Views with Pool & Valet,,Entire rental unit,Entire home/apt,2,1,1,1,4.88,5,4.75,5,5,5,17,"",Beverly Hills,2025-12-31 22:32:16.60168
1286601792929385871,244,34.07405,-118.3962,Adorable and spacious unit DTLA,,Entire rental unit,Entire home/apt,5,2,2,2,5,5,5,5,4.83,4.83,6,"",Beverly Hills,2025-12-31 22:32:29.730255
1572304945512433187,114.8,34.08993,-118.38879,Hollywood Sage Suite • Private Bath • Walk of Fame,,Private room in home,Private room,2,1,1,,5,4,4.5,5,5,5,2,"",West Hollywood,2025-12-31 22:32:13.076494
53386665,229.4,34.06140814190529,-118.40808671989502,Beverly Hills Two Bedroom Oasis with Parking,,Entire guesthouse,Entire home/apt,4,2,3,1,4.92,4.97,4.89,5,4.98,4.93,219,"",Beverly Hills,2025-12-31 22:32:30.236083
21218557,156.8,34.07129,-118.39956,Beverly Hills 2-min Rodeo Dr - Queen Bed / Parking,,Private room in condo,Private room,1,1,1,1,4.9,4.99,4.93,4.99,4.99,4.96,244,"",Beverly Hills,2025-12-31 22:32:24.670832
395221,248,34.0785,-118.41364,Rodeo Drive Studio with Pool and Private Garden,,Entire guesthouse,Entire home/apt,2,1,2,1,4.91,4.99,4.94,4.97,4.98,4.96,253,"",Beverly Hills,2025-12-31 22:32:27.708518
13561970,191.8,34.08687,-118.38732,5 star guest suite in L.A.'s  best location,,Private room in home,Private room,2,1,1,,4.92,4.99,4.92,4.99,4.99,4.97,500,"",West Hollywood,2025-12-31 22:32:10.562568
707367270689272176,268.8,34.0607837,-118.3999024,Cozy Beverly Hills Studio Guest House,,Entire guesthouse,Entire home/apt,2,0,1,1,4.98,4.99,4.9,4.99,4.99,4.99,182,"",Beverly Hills,2025-12-31 22:32:11.568131
891285103107762478,147.4,34.09485357505102,-118.36891959988259,Gorgeous Hollywood Apartment @Sunset Strip,,Entire condo,Entire home/apt,2,1,1,1,4.82,4.97,4.72,4.93,4.9,4.86,176,"",West Hollywood,2025-12-31 22:32:17.610149
1132885048746136541,165,34.06663196370261,-118.3935169218806,Charming Beverly Hills Retreat with Parking #3,,Entire rental unit,Entire home/apt,3,1,2,1,4.73,4.92,4.51,4.92,4.95,4.65,37,"",Beverly Hills,2025-12-31 22:32:18.616441
1525651849805447084,142.8,34.09626,-118.37178,Wonderful Hollywood Apartment @Sunset Strip,,Entire rental unit,Entire home/apt,2,1,1,1,4.75,4.88,4.75,5,5,4.5,8,"",West Hollywood,2025-12-31 22:32:20.127142
1524141310441759146,159,34.06284,-118.37384,Spacious and stylish apartment in Hollywood,,Entire rental unit,Entire home/apt,2,1,1,1,4.67,4.83,5,5,5,5,6,"",Beverly Hills,2025-12-31 22:32:21.133629
37082885,205.6,40.684656019005146,-73.93012500482934,"Artist Garden Suite, two bedrooms two bathrooms",,Entire guest suite,Entire home/apt,2,2,3,2,4.88,4.87,4.89,4.96,4.98,4.93,284,"",Brooklyn,2025-12-31 19:56:56.904424
723290057134167937,87.8,40.69428,-73.83535,A）5 mins walk from the subway.  Safe neighborhood,,Private room in home,Private room,1,1,1,1,4.52,4.64,4.7,4.87,4.87,4.77,132,"",Queens,2025-12-31 19:56:45.950836
1283363453103778751,603,40.795096858476725,-74.00432285634656,Casa Amalur Suite,,Entire guest suite,Entire home/apt,4,1,3,1,4.96,4.74,4.83,4.93,4.93,4.91,46,"",North Bergen,2025-12-31 18:27:49.594332
658872910949576878,111.2,40.66693929947823,-73.93541542154587,Crown 2 -Single Traveler Deluxe Room,,Private room in rental unit,Private room,1,1,1,1,4.77,4.59,4.73,4.8,4.72,4.82,109,"",Brooklyn,2025-12-31 19:57:03.630926
1250415588517175726,105.4,40.69954,-73.92378,Solo: M & L Train Heat WiFi Netflix Williamsburg,,Private room in rental unit,Private room,1,1,1,1,4.63,4.75,4.71,4.92,4.91,4.8,88,"",Brooklyn,2025-12-31 19:56:49.6706
1027701735368297984,292,40.71572,-74.07434,"Hotel-Style– No Host, Professionally Managed ID291",,Private room in rental unit,Private room,5,1,1,2,4.86,4.49,4.7,4.95,4.97,4.78,37,"",Jersey City,2025-12-31 18:23:10.391641
1177345913286082983,106.4,40.61881,-74.0323824,City Getaway: Bay Ridge Studio near Shops & Dining,,Entire rental unit,Entire home/apt,2,0,1,1,4.6,4.78,4.58,4.97,4.83,4.63,60,"",Brooklyn,2025-12-31 19:55:29.951983
1226899584080273038,89,40.63904,-73.93365,Amazing Brooklyn Room,,Private room in home,Private room,1,1,1,2.5,4.95,4.43,4.9,4.9,4.95,4.95,21,"",Brooklyn,2025-12-31 19:55:06.833579
1177504045631878580,88,40.61881,-74.0323824,Modern Bay Ridge Studio: Perfect Urban Escape,,Entire rental unit,Entire home/apt,2,0,1,1,4.75,4.81,4.59,4.89,4.93,4.72,102,"",Brooklyn,2025-12-31 18:22:19.329537
1456213917939463884,289.8,34.07148,-118.39383,"Beverly Escape | 1 Bed &Bath | Parking, Pool & Gym",,Entire rental unit,Entire home/apt,3,1,1,1,4.92,5,4.85,4.85,4.92,5,13,"",Beverly Hills,2025-12-31 22:32:34.778142
1472066892160415362,194.8,34.0581,-118.40975,Chic Studio Haven by Century City - FH - BV,,Entire home,Entire home/apt,2,0,1,1,5,4.92,4.92,4.92,4.62,4.85,13,"",Beverly Hills,2025-12-31 22:32:33.263027
19710742,128.8,40.71644,-73.96194,Room w/ Private Bath in Central Williamsburg!,,Private room in rental unit,Private room,2,1,1,,4.85,4.95,4.82,4.96,4.97,4.91,315,"",Brooklyn,2025-12-31 22:32:39.315443
1238744170136593900,120.6,40.64885,-73.94887,Sunny Room with  Manhattan View close to Subway,,Private room in rental unit,Private room,1,1,1,1,4.9,4.62,5,5,5,5,29,"",Brooklyn,2025-12-31 19:52:45.802639
6972777,140.4,34.05112,-118.3686,Close to everything LA! Modern chic studio.,,Entire rental unit,Entire home/apt,2,1,1,1,4.91,4.88,4.72,4.99,4.95,4.89,361,"",Los Angeles,2025-12-31 22:32:35.284527
1471843879867954435,201.2,34.08900963805688,-118.35259166206812,Beautiful 1BR in Hollywood - Prime Location/Pool,,Entire rental unit,Entire home/apt,2,1,1,1,4.67,5,4.89,4.67,4.56,5,10,"",West Hollywood,2025-12-31 22:56:21.103426
1058176388807807449,514,40.75954,-74.05075,#1 - Cozy Private Studio Suite. In-house Laundry,,Entire guest suite,Entire home/apt,3,1,2,1,5,4.67,4.92,4.99,4.95,4.98,121,"",North Bergen,2025-12-31 18:27:00.929684
1070450891681156687,177.6,40.71205,-74.00911,Near Wall Street | Restaurant + Skyline Views,,Room in hotel,Private room,2,1,1,,4.81,4.95,4.71,4.83,4.82,4.85,306,"",New York,2025-12-31 21:58:41.815728
22088301,197.6,40.71147,-73.94387,Williamsburg Townhouse w/ Garden by L Train,,Entire townhouse,Entire home/apt,6,3,3,1.5,4.73,4.96,4.75,4.96,4.92,4.87,249,"",Brooklyn,2025-12-31 22:32:48.910989
804194,114.8,40.7072505,-73.9399195,"Clean, Cool ,Cozy Bushwick room",,Private room in rental unit,Private room,2,1,1,1,4.92,4.75,4.82,4.98,4.98,4.88,138,"",Brooklyn,2025-12-31 22:32:46.391306
1125474619181498280,53.2,40.78881,-74.00383,Small room B in Basement,,Private room in home,Private room,1,1,1,1,4.85,4.82,4.8,5,4.87,4.85,55,"",West New York,2025-12-31 17:53:18.577663
1384207415200635749,122.8,40.71569,-73.9452,Sleeping Loft in Luxury Loft Apt,,Private room in rental unit,Private room,2,0,1,1,4.87,4.91,4.61,4.48,4.87,4.7,23,"",Brooklyn,2025-12-31 22:32:40.835483
1048926333274693328,991,40.7503612,-73.98549,Pillowtop bed and iconic Empire State views,,Room in hotel,Private room,2,1,1,,4.98,5,4.84,4.8,4.93,4.91,45,"",New York,2025-12-31 19:44:33.384841
1177739205681115996,310,40.74466,-74.04791,Private Room 02 in jersey City,,Private room in rental unit,Private room,2,1,1,1,4.79,4.79,4.76,4.97,4.97,4.93,29,"",Jersey City,2025-12-31 17:56:26.329867
1197284752024889416,717,40.76127,-73.99186,"Central Location Studio, Walk to Times Square",,Private room in rental unit,Private room,2,1,1,1,4.89,4.88,4.69,4.89,4.89,4.77,83,"",New York,2025-12-31 19:47:57.709853
836303561738204172,117,34.08345748573802,-118.34551356135023,Chic Melrose Hideaway - walk to shops and cafés!,,Entire rental unit,Entire home/apt,2,1,1,1,4.81,4.93,4.64,4.9,4.83,4.79,81,"",Los Angeles,2025-12-31 22:56:16.574148
8513235,142.8,34.09029,-118.37288,In the HEART of West Hollywood - Shared with owner,,Private room in condo,Private room,2,1,1,,4.87,4.96,4.88,4.97,4.96,4.92,677,"",West Hollywood,2025-12-31 22:56:17.077333
1087044890606110100,233,34.084384,-118.37792,"Fireplace, dining area, balcony – the works",,Room in hotel,Private room,2,1,2,,4.87,4.93,4.55,4.69,4.79,4.8,84,"",West Hollywood,2025-12-31 23:33:23.610594
1544441699366428503,153.2,34.09071,-118.34379,Modern and Central 1 Bedroom Apartment,,Entire rental unit,Entire home/apt,4,1,2,1,5,5,5,5,5,5,2,"",West Hollywood,2025-12-31 22:56:26.127246
1245172421788573068,211.8,33.99127,-118.47912,"Venice Studio – Steps from Boardwalk, Ocean View",,Entire rental unit,Entire home/apt,2,0,1,1,4.87,4.87,4.8,4.96,4.98,4.87,90,"",Los Angeles,2025-12-31 22:56:59.944866
1142713791029870240,340,40.681989665693116,-73.92103281581683,Mac to Basics,,Private room in rental unit,Private room,2,1,1,2,4.61,4.79,4.54,4.79,4.82,4.71,28,"",Brooklyn,2025-12-31 18:20:57.189941
1090553830200685087,92.4,40.58237,-73.958,Private Room with King Size Bed,,Private room in home,Private room,1,1,1,1,4.82,4.88,4.92,4.96,4.93,4.93,169,"",Brooklyn,2025-12-31 19:54:09.086814
1017770932469502768,328,40.790756382919014,-74.00331616401672,"Cozy bedroom with private yard, 30min away to NYC",,Private room in rental unit,Private room,2,1,1,1,4.77,4.87,4.84,4.96,4.9,4.9,112,"",Guttenberg,2025-12-31 18:23:45.454593
1170446381119755665,93.2,40.61881,-74.0323824,Explore Bay Ridge: Modern Studio in Prime Location,,Entire rental unit,Entire home/apt,2,0,1,1,4.86,4.91,4.66,4.92,4.9,4.79,86,"",Brooklyn,2025-12-31 17:55:57.646613
950928010848620401,286.6,34.08463,-118.38952,California Zen Style; Beverly Hills/West Hollywood,,Entire guesthouse,Entire home/apt,2,1,1,1,5,4.99,4.93,5,4.99,4.98,230,"",West Hollywood,2025-12-31 22:32:34.27334
1505829316340043118,842,40.78823108107438,-74.00663312480775,Cozy- apt- skyline views - 20 min Bus Ferry to NYC,,Entire rental unit,Entire home/apt,3,1,2,1,4.86,4.79,4.71,4.71,4.71,4.93,14,"",West New York,2025-12-31 19:41:14.236121
1064523931238623062,1034,40.755821,-73.971424,"Spacious Deluxe, Two Queen Beds | San Carlos Hotel",,Room in hotel,Private room,4,1,2,,4.87,4.94,4.78,4.86,4.96,4.96,118,"",New York,2025-12-31 19:44:36.963805
1582643035671062425,145.2,34.09295,-118.34279,Hollywood Vibes - Great central Location,,Entire rental unit,Entire home/apt,4,1,1,1,,,,,,,,"",West Hollywood,2025-12-31 22:56:38.730928
1213312688643568568,218.6,40.687819,-73.983733,Ace Brooklyn Room – Let Us Surprise You,,Room in hotel,Private room,2,1,1,,4.92,4.92,4.68,4.8,4.89,4.91,87,"",Brooklyn,2025-12-31 21:59:15.090897
1200011902007184561,76.2,40.7735265,-74.0156283,Private Room NYC skyline view,,Private room in rental unit,Private room,2,1,1,1,4.89,4.92,4.95,4.97,4.94,4.95,63,"",Weehawken,2026-01-01 00:02:00.999867
1310499918606528369,391,40.7977205249566,-74.01744443580101,2.2 time square 25 min-MetLife Stadium 20 min,,Private room in rental unit,Private room,4,1,3,1,4.93,4.71,4.82,4.91,4.87,4.93,45,"",North Bergen,2025-12-31 19:49:54.482716
1321939719785757760,86.4,40.81079,-73.99817,Private small Studio Near NYC & MetLife Stadium.,,Entire rental unit,Entire home/apt,2,1,1,1,4.98,4.76,4.94,5,4.98,4.95,62,"",Fairview,2025-12-31 18:21:37.248238
1567581744121725619,153.8,34.01778,-118.50126,Coastal Apt by the beach!,,Entire rental unit,Entire home/apt,2,1,1,1,5,5,5,5,5,5,1,"",Santa Monica,2025-12-31 22:56:54.39908
13929245,135.8,34.01269,-118.48353,Large Studio by the Beach,,Entire guest suite,Entire home/apt,2,0,2,1,4.85,4.8,4.75,4.94,4.96,4.93,656,"",Santa Monica,2025-12-31 22:56:55.915448
1069562125382859559,143,34.01772,-118.48785,Outstanding Studio in Santa Monica with Pool,,Entire rental unit,Entire home/apt,2,1,1,1,4.96,4.87,4.78,4.93,4.76,4.87,45,"",Santa Monica,2025-12-31 22:56:53.390413
1147794504460721375,134,34.0614525485521,-118.37215756481278,Comfy 2 Bed w/ Parking in KTown,,Entire rental unit,Entire home/apt,5,2,2,2,4.74,4.51,4.67,4.73,4.72,4.68,112,"",Beverly Hills,2025-12-31 22:56:35.692043
10386341,146.2,40.69493,-73.94314,Hot-Tub and King beds in Brooklyn!,,Private room in townhouse,Private room,2,1,2,,4.89,4.64,4.84,4.93,4.96,4.92,549,"",Brooklyn,2025-12-31 19:55:24.616569
1422721451605695553,216.4,34.08749,-118.3614,"Luxury by the Grove, free parking (no hidden fees)",,Entire condo,Entire home/apt,4,1,2,1,4.68,4.8,4.68,4.8,4.8,4.7,40,"",West Hollywood,2025-12-31 22:56:35.188429
638561028843920472,156.8,34.0976258016918,-118.36561798790225,Charming City Apartment @Sunset Strip,,Entire condo,Entire home/apt,2,1,1,1,4.91,4.8,4.76,4.93,4.89,4.81,270,"",West Hollywood,2025-12-31 22:56:33.675244
1092801249343488052,179.4,40.74945,-73.99422,Standard Room with 1 King Bed,,Room in hotel,Private room,2,1,1,1,4.76,4.82,4.62,4.78,4.82,4.78,413,"",New York,2025-12-31 19:42:11.034674
30561576,156.8,34.09427,-118.36978,"Beautiful Home on the Sunset Strip, West Hollywood",,Entire condo,Entire home/apt,2,1,1,1,4.84,4.94,4.76,4.93,4.94,4.78,369,"",West Hollywood,2025-12-31 22:56:32.671088
46068347,323.8,34.10682,-118.37257,Hollywood Hills+Views+Deck+Garden+Garage+Sleeps 6,,Entire home,Entire home/apt,6,2,2,1,4.89,4.89,4.89,4.91,4.82,4.84,45,"",Los Angeles,2025-12-31 22:56:48.841921
1063918014388720472,110.2,34.0877,-118.35784,Cozy Modern RM in West Hollywood,,Private room in home,Private room,2,1,1,1,4.69,4.83,4.76,4.81,4.79,4.9,78,"",West Hollywood,2025-12-31 23:33:24.623975
1268933877587519178,156.8,34.0950733,-118.3699176,Stylish & Spacious Apartment @Sunset Strip,,Entire rental unit,Entire home/apt,2,1,1,1,4.87,4.89,4.79,4.89,4.96,4.79,70,"",West Hollywood,2025-12-31 22:56:34.179244
1419659115792293215,150.8,34.09039,-118.34349,Hollywood Walk Of Fame Apartment,,Entire rental unit,Entire home/apt,4,1,1,1,4.93,4.96,4.93,5,4.89,4.96,27,"",West Hollywood,2025-12-31 22:56:27.634239
1166675065640040160,111.8,34.08209080630026,-118.3701384848852,Cozy Spanish Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.57,4.78,4.53,4.82,4.87,4.65,60,"",West Hollywood,2025-12-31 22:56:32.168457
1515306329510570844,515,40.767399968731326,-74.02011563148594,"NYC hidden Gem, walk to all major attractions!",,Private room in rental unit,Private room,2,1,1,1,4.71,5,4.86,5,4.86,5,8,"",Weehawken Township,2025-12-31 19:46:09.401399
705370482416709329,173.2,34.0139461361874,-118.49275295328982,"Fully Equipped DTSM Studio, Blocks to Ocean & Pier",,Entire serviced apartment,Entire home/apt,2,1,1,1,4.98,4.95,4.87,4.98,4.96,4.98,113,"",Santa Monica,2025-12-31 22:56:56.421135
1175761700034327015,179.8,34.05474934307302,-118.42304154151758,"Cozy Guest Studio - Free Parking, Heart of West LA",,Entire home,Entire home/apt,2,1,1,1,4.97,4.94,4.87,5,4.98,4.92,90,"",Los Angeles,2025-12-31 22:32:12.572544
12133672,190.8,34.10210307483332,-118.35770614042391,Private 2BR Guest Suite/Artist Studio,,Entire guesthouse,Entire home/apt,6,2,2,1,4.96,4.94,4.89,4.96,4.96,4.96,602,"",Los Angeles,2025-12-31 23:33:30.68612
45841551,251.2,34.11045,-118.3852,Hollywood Hills Spa Oasis+Jacuzi+Steam+View+Garden,,Entire home,Entire home/apt,2,1,1,1.5,4.93,4.96,4.87,4.96,4.93,4.85,178,"",Los Angeles,2025-12-31 22:56:49.346862
11371773,125.2,40.69558,-73.93466,Private bathroom and garden view,,Private room in rental unit,Private room,1,1,1,,4.89,4.87,4.85,4.98,4.95,4.97,151,"",Brooklyn,2025-12-31 21:59:18.114913
1513293108236400730,169,34.01675264285893,-118.4877426455078,Beautiful NEW apartment in SM!,,Entire rental unit,Entire home/apt,2,1,1,1,5,5,5,5,5,5,7,"",Santa Monica,2025-12-31 22:57:03.480852
1293787829009614899,220,34.01254,-118.49536,"Corner unit! Ocean View Studio 1 bed, private bath",,Room in boutique hotel,Private room,2,0,1,,4.62,4.79,4.52,4.22,4.55,4.5,58,"",Santa Monica,2025-12-31 22:57:26.177988
1334820836709534179,170.2,34.0131194,-118.4963293,Budget ocean view studio. Chic,,Entire rental unit,Entire home/apt,2,0,1,1,4.56,4.78,4.48,4.06,4.46,4.6,50,"",Santa Monica,2025-12-31 22:57:25.168706
20946239,156.4,33.99512,-118.48077,Steps to Venice Beach on a budget!,,Entire condo,Entire home/apt,2,1,1,1,4.89,4.89,4.8,4.95,4.89,4.88,373,"",Los Angeles,2025-12-31 22:57:01.969263
1149533863702762999,133.2,40.7273527,-73.8106833,Sunny Entire Apartment .,,Entire rental unit,Entire home/apt,2,1,1,1,4.76,4.63,4.63,4.84,4.87,4.72,87,"",Queens,2025-12-31 19:56:31.023717
765229505754817003,187,40.689026074468224,-73.9281235377861,Cozy Brooklyn Bedstuy Brownstone,,Entire rental unit,Entire home/apt,2,1,1,1,4.9,4.76,4.79,4.99,4.95,4.91,86,"",Brooklyn,2025-12-31 19:54:32.337426
1451549628268336613,206.8,34.01473,-118.49722,Luxury Studio in the heart of SM,,Entire rental unit,Entire home/apt,3,1,1,1,4.73,5,4.91,4.82,4.91,5,11,"",Santa Monica,2025-12-31 22:57:02.978863
1299693008610118641,191.6,34.012542691266304,-118.49581331245919,* Prime Location Studio Near Santa Monica Pier *,,Entire rental unit,Entire home/apt,2,0,1,1,4.88,4.96,4.69,4.88,4.81,4.77,26,"",Santa Monica,2025-12-31 22:57:22.643339
1491736708458333213,187.6,34.09078,-118.34468,Stylish Hollywood 1BR |FreeParking|Pool|HotTub,,Entire rental unit,Entire home/apt,4,1,1,1,4.8,4.93,4.8,5,4.67,4.93,15,"",West Hollywood,2025-12-31 22:56:22.109207
3259107,148.6,33.99523,-118.47462,Super Venice Location!!,,Entire guest suite,Entire home/apt,2,1,1,1,4.74,4.92,4.77,4.95,4.94,4.87,1073,"",Los Angeles,2025-12-31 22:57:07.000084
1374846243207947352,228.4,34.01135,-118.496,"Unmatched Relaxation: Steps to Pier, Shops, & More",,Entire rental unit,Entire home/apt,3,1,2,1,4.86,4.89,4.82,4.96,4.8,4.84,56,"",Santa Monica,2025-12-31 22:56:58.938897
9795877,154.4,34.02216,-118.45609,Beautiful guesthouse in Santa Monica,,Entire guesthouse,Entire home/apt,1,1,1,1,4.84,4.91,4.82,4.94,4.94,4.92,506,"",Santa Monica,2025-12-31 22:57:08.510872
1453924232294688678,210,40.72577224180999,-73.93956556678187,Stunning Sunlit 1BR Suite in Greenpoint,,Entire condo,Entire home/apt,4,1,2,1,5,4.64,4.91,4.91,4.91,5,12,"",Brooklyn,2025-12-31 19:53:14.065392
935620569480913872,210.2,34.01331604616647,-118.49324982672412,Bright 1bd apt in Santa Monica w FREE parking,,Entire rental unit,Entire home/apt,2,1,1,1,4.93,4.72,4.76,4.99,4.84,4.88,145,"",Santa Monica,2025-12-31 22:57:17.082652
1272889279433414892,219.8,34.01511,-118.4919,Gorgeous Chic Flat with lovely Pool!,,Entire rental unit,Entire home/apt,4,1,2,1,4.95,4.95,4.86,4.95,4.81,4.9,21,"",Santa Monica,2025-12-31 22:56:57.429004
1321012476779647336,191.4,34.0139,-118.49572,Look at this VIEW at this studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.58,4.92,4.58,4.47,4.65,4.73,74,"",Santa Monica,2025-12-31 22:57:26.681549
1257025,116.8,34.02251,-118.50066,Beach side heart of santa monica/P,,Private room in rental unit,Private room,1,1,1,,4.75,4.95,4.68,4.77,4.8,4.75,942,"",Santa Monica,2025-12-31 22:56:57.931163
17157615,126.4,40.7247,-73.98756,"East Village, Private room with access to garden",,Private room in rental unit,Private room,3,1,1,2,4.84,4.93,4.8,4.87,4.88,4.89,322,"",Manhattan,2025-12-31 21:58:45.353202
1999243,107.6,34.01852,-118.47295,Private Room in Santa Monica,,Private room in home,Private room,2,2,1,2,4.87,4.85,4.77,4.89,4.92,4.89,889,"",Santa Monica,2025-12-31 22:57:01.463133
1527085554016774172,203.6,34.01757,-118.49052,5 Star 1BR Apartment w/ Free Parking & Fast WiFi,,Entire rental unit,Entire home/apt,2,1,1,1,5,5,5,5,5,5,2,"",Santa Monica,2025-12-31 22:57:10.021021
8090406,126.4,34.01939,-118.50003,SPACIOUS BEDROOM IN PRIVATE SUITE WALK 2 BEACH,,Private room in condo,Private room,2,1,1,,4.8,4.96,4.77,4.94,4.91,4.86,755,"",Santa Monica,2025-12-31 22:57:15.567849
1421903115146893728,391,34.0079447,-118.4930206,The Sunstone | Full Oceanview Right On The Sand,,Entire rental unit,Entire home/apt,3,1,1,1,5,5,4.84,4.96,4.92,4.96,25,"",Santa Monica,2025-12-31 22:57:18.087315
1101004232568386733,267.8,34.019521577488106,-118.49937084060058,Santa Monica Gem | 4 Blocks to Beach and Promenade,,Entire rental unit,Entire home/apt,4,1,1,1,4.96,4.98,4.87,5,5,4.96,45,"",Santa Monica,2025-12-31 22:57:21.128349
1568359242198093823,231.2,34.00943410340265,-118.49558016616619,"Boho by the Boardwalk • Beach, Pier & Shops Nearby",,Entire rental unit,Entire home/apt,4,1,2,1,5,5,5,5,4.5,5,2,"",Santa Monica,2025-12-31 22:57:03.983023
6977204,519,40.81415,-73.95067,Private Room in Very Convenient Location,,Private room in rental unit,Private room,2,1,1,1,4.82,4.75,4.78,4.85,4.72,4.9,324,"",New York,2025-12-31 18:24:33.906692
1445882154714046283,234,34.00772,-118.4905,Nothing is like the beach,,Entire condo,Entire home/apt,2,1,1,1,4.85,4.92,4.69,4.92,4.77,4.77,13,"",Santa Monica,2025-12-31 22:57:21.634365
1359703325354680777,338,40.79648318329017,-73.99728702923443,Cozy & convenient room near NYC,,Private room in home,Private room,1,1,1,2,4.93,4.85,4.85,4.98,4.98,4.8,40,"",North Bergen,2025-12-31 18:28:16.668774
test_listing_001,250,34.0522,-118.2437,Luxury Beachfront Apartment,4.5,,,,,,,,,,,,,,"","",2025-12-31 23:05:29.420356
1490830536258207250,87.8,40.74756,-73.82912,Room # 1 in New York,,Private room in home,Private room,2,1,1,1,4.97,4.71,4.8,5,4.86,4.94,35,"",Queens,2025-12-31 21:59:25.689821
1170455226677183433,94.4,40.61881,-74.0323824,Modern Hideaway: Homey Bay Ridge Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.71,4.8,4.61,4.86,4.8,4.64,76,"",Brooklyn,2025-12-31 18:26:39.487129
1020325080427729176,111.8,40.679171308467176,-73.92120698891736,Cozy Room w/ Backyard,,Private room in home,Private room,1,1,1,1.5,4.99,4.73,4.87,4.94,4.97,4.92,111,"",Brooklyn,2025-12-31 21:59:17.610176
1105496514661879085,145.6,40.76357517339201,-73.98554031114598,Cozy Quiet Room in Hell’s Kitchen - Times Square,,Private room in rental unit,Private room,2,1,1,1,4.76,4.88,4.66,4.8,4.69,4.82,74,"",New York,2025-12-31 21:59:03.989708
16859412,132,34.09254,-118.35645,Charming Studio in heart of Weho,,Entire rental unit,Entire home/apt,2,1,1,1,4.75,4.85,4.67,4.93,4.87,4.79,746,"",West Hollywood,2025-12-31 22:56:33.173268
1567491374953791719,77.6,40.7479,-73.98864,Exclusive Apartment 555 | Shared Bathroom,,Private room in rental unit,Private room,2,1,1,1,,,,,,,,"",New York,2025-12-31 21:59:06.005148
1450862435088144752,141.6,40.75435,-73.99391,Free water bottle & lobby Water Bar,,Room in hotel,Private room,2,1,1,,4.95,4.89,4.84,4.89,4.95,4.89,19,"",New York,2025-12-31 21:58:43.836875
1556253167791665208,170.4,34.09127355859946,-118.34368235047843,Best location in West Hollywood five stars reviews,,Entire rental unit,Entire home/apt,4,1,1,1,5,5,4.67,5,5,5,3,"",West Hollywood,2025-12-31 22:56:36.196435
2451647,96,40.72393308317277,-73.97776633626654,"Bright, Modern Room in East Village w City Views",,Private room in condo,Private room,1,1,1,1,4.85,4.8,4.79,4.86,4.85,4.93,438,"",New York,2025-12-31 21:58:42.822376
53386606,139.2,40.72453,-73.98299,Large Room in Amazing East Village Apt (A),,Private room in rental unit,Private room,1,1,1,1,4.63,4.89,4.79,4.87,4.79,4.9,62,"",New York,2025-12-31 21:58:50.894918
1522544549385215305,55.4,40.7555,-74.04684,"Hotel-Style– No Host, Professionally Managed ID308",,Private room in rental unit,Private room,2,1,1,1,5,4.33,4,5,5,5,3,"",Jersey City,2025-12-31 18:24:51.600797
1549718186696369487,142.4,34.09409,-118.34858,Stylish 1 Bedroom Apartment with Modern Touches,,Entire rental unit,Entire home/apt,4,1,2,1,5,5,5,5,5,5,2,"",West Hollywood,2025-12-31 22:56:39.240401
1553882589097838038,79.8,40.79205,-74.00404,WORLD CUP! Cozy Studio Near NYC,,Entire rental unit,Entire home/apt,3,0,2,1,5,4.88,5,5,5,4.88,8,"",Guttenberg,2025-12-31 17:53:55.650061
1467125865866174098,130,34.065876019028515,-118.37893441079707,1BR K-Town Gem Near DTLA & Hollywood Hotspots,,Entire rental unit,Entire home/apt,3,1,1,1,4.67,4.5,4.33,4.83,4.33,4.67,6,"",Beverly Hills,2025-12-31 22:32:14.082354
7837816,117.2,40.69503,-73.95971,"Bright, Cozy room in Brooklyn",,Private room in rental unit,Private room,2,1,1,1,4.82,4.55,4.82,4.94,4.9,4.88,644,"",Brooklyn,2025-12-31 21:58:54.417457
670291854273683571,163.8,40.68343,-73.94103,Brooklyn sleek studio apartment!,,Entire rental unit,Entire home/apt,2,1,1,1,4.98,4.85,4.67,4.94,4.95,4.91,181,"",Brooklyn,2025-12-31 21:59:08.017611
5309959,76.2,40.69579,-73.83174,Small Cozy Room,,Private room in home,Private room,1,1,1,1,4.92,4.75,4.9,4.93,4.96,4.88,106,"",Queens,2025-12-31 21:59:24.180735
24996332,83.2,40.758,-73.86991,Master Bedroom with Full Bath & Manhattan View,,Private room in home,Private room,2,1,1,,4.92,4.65,4.85,4.92,4.95,4.93,647,"",Queens,2025-12-31 21:59:23.678908
