listing_id,amenity_name,amenity_category
560179706514869791,Freezer,Kitchen and dining
560179706514869791,Dishwasher,Kitchen and dining
560179706514869791,Smeg gas stove,Kitchen and dining
560179706514869791,Smeg oven,Kitchen and dining
560179706514869791,Coffee maker,Kitchen and dining
560179706514869791,Dining table,Kitchen and dining
560179706514869791,Private entrance,Location features
560179706514869791,Private patio or balcony,Outdoor
560179706514869791,Private backyard – Fully fenced,Outdoor
560179706514869791,Outdoor furniture,Outdoor
560179706514869791,Outdoor dining area,Outdoor
560179706514869791,Sun loungers,Outdoor
560179706514869791,Free parking on premises,Parking and facilities
560179706514869791,Free street parking,Parking and facilities
560179706514869791,Single level home,Parking and facilities
560179706514869791,Long term stays allowed,Services
560179706514869791,Exterior security cameras on property,Not included
560179706514869791,TV,Not included
39251646,Garden view,Scenic views
39251646,Bathtub,Bathroom
39251646,Hair dryer,Bathroom
39251646,Cleaning products,Bathroom
39251646,Shampoo,Bathroom
39251646,Conditioner,Bathroom
39251646,Body soap,Bathroom
39251646,Hot water,Bathroom
39251646,Shower gel,Bathroom
39251646,Paid washer – In building,Bedroom and laundry
39251646,Paid dryer – In building,Bedroom and laundry
39251646,Essentials,Bedroom and laundry
39251646,Hangers,Bedroom and laundry
39251646,Bed linens,Bedroom and laundry
39251646,Extra pillows and blankets,Bedroom and laundry
39251646,Iron,Bedroom and laundry
39251646,Clothing storage,Bedroom and laundry
39251646,Ethernet connection,Entertainment
39251646,TV with standard cable,Entertainment
39251646,JVC Bluetooth speaker  Bluetooth sound system,Entertainment
39251646,Heating,Heating and cooling
39251646,Exterior security cameras on property,Home safety
39251646,Smoke alarm,Home safety
39251646,Carbon monoxide alarm,Home safety
39251646,Fire extinguisher,Home safety
39251646,Wifi,Internet and office
39251646,Dedicated workspace,Internet and office
39251646,Kitchen,Kitchen and dining
39251646,Refrigerator,Kitchen and dining
39251646,Microwave,Kitchen and dining
39251646,Cooking basics,Kitchen and dining
39251646,Dishes and silverware,Kitchen and dining
39251646,Dishwasher,Kitchen and dining
39251646,Stove,Kitchen and dining
39251646,Oven,Kitchen and dining
39251646,Coffee maker,Kitchen and dining
39251646,Wine glasses,Kitchen and dining
39251646,Coffee,Kitchen and dining
39251646,Private entrance,Location features
39251646,Shared patio or balcony,Outdoor
39251646,Private backyard – Not fully fenced,Outdoor
39251646,BBQ grill,Outdoor
39251646,Beach essentials,Outdoor
39251646,Free parking on premises,Parking and facilities
39251646,Free street parking,Parking and facilities
39251646,Luggage dropoff allowed,Services
39251646,Long term stays allowed,Services
39251646,Self check-in,Services
39251646,Keypad,Services
39251646,Air conditioning,Not included
565430340731534459,Hair dryer,Bathroom
565430340731534459,Cleaning products,Bathroom
565430340731534459,Hydro Marula Shampoo shampoo,Bathroom
565430340731534459,Hydro Marula Conditioner conditioner,Bathroom
565430340731534459,Hydro Marula Body Bar body soap,Bathroom
565430340731534459,Hot water,Bathroom
565430340731534459,Essentials,Bedroom and laundry
565430340731534459,Hangers,Bedroom and laundry
565430340731534459,Bed linens,Bedroom and laundry
565430340731534459,Extra pillows and blankets,Bedroom and laundry
565430340731534459,Room-darkening shades,Bedroom and laundry
565430340731534459,Iron,Bedroom and laundry
565430340731534459,Clothing storage: closet,Bedroom and laundry
565430340731534459,Ethernet connection,Entertainment
565430340731534459,"50 inch HDTV with Amazon Prime Video, Netflix",Entertainment
565430340731534459,SYMFONISK Speaker lamp  Bluetooth sound system,Entertainment
565430340731534459,Board games,Family
565430340731534459,Window AC unit,Heating and cooling
565430340731534459,Radiant heating,Heating and cooling
565430340731534459,Exterior security cameras on property,Home safety
565430340731534459,Smoke alarm,Home safety
565430340731534459,Carbon monoxide alarm,Home safety
565430340731534459,Fire extinguisher,Home safety
565430340731534459,Fast wifi – 725 Mbps,Internet and office
565430340731534459,Dedicated workspace,Internet and office
565430340731534459,Kitchen,Kitchen and dining
565430340731534459,Refrigerator,Kitchen and dining
565430340731534459,Microwave,Kitchen and dining
565430340731534459,Cooking basics,Kitchen and dining
565430340731534459,Dishes and silverware,Kitchen and dining
565430340731534459,Freezer,Kitchen and dining
565430340731534459,Gas stove,Kitchen and dining
565430340731534459,Oven,Kitchen and dining
565430340731534459,Hot water kettle,Kitchen and dining
565430340731534459,"Coffee maker: drip coffee maker, Keurig coffee machine",Kitchen and dining
565430340731534459,Wine glasses,Kitchen and dining
565430340731534459,Baking sheet,Kitchen and dining
565430340731534459,Dining table,Kitchen and dining
565430340731534459,Coffee,Kitchen and dining
565430340731534459,Private entrance,Location features
565430340731534459,Laundromat nearby,Location features
565430340731534459,Paid street parking off premises,Parking and facilities
565430340731534459,Long term stays allowed,Services
565430340731534459,Self check-in,Services
565430340731534459,Smart lock,Services
565430340731534459,Washer,Not included
52853265,Bathtub,Bathroom
52853265,Hair dryer,Bathroom
52853265,Cleaning products,Bathroom
52853265,Shampoo,Bathroom
52853265,Body soap,Bathroom
52853265,Hot water,Bathroom
52853265,Shower gel,Bathroom
52853265,Paid washer – In building,Bedroom and laundry
52853265,Paid dryer – In building,Bedroom and laundry
52853265,Essentials,Bedroom and laundry
52853265,Hangers,Bedroom and laundry
52853265,Bed linens,Bedroom and laundry
52853265,Extra pillows and blankets,Bedroom and laundry
52853265,Room-darkening shades,Bedroom and laundry
52853265,Iron,Bedroom and laundry
52853265,Safe,Bedroom and laundry
52853265,Mosquito net,Bedroom and laundry
52853265,"TV with Amazon Prime Video, Disney+, Fire TV, HBO Max, Hulu, Netflix, Apple TV",Entertainment
52853265,Books and reading material,Entertainment
52853265,Board games,Family
52853265,Air conditioning,Heating and cooling
52853265,Ceiling fan,Heating and cooling
52853265,Portable fans,Heating and cooling
52853265,Lock on bedroom door,Privacy and safety
52853265,Exterior security cameras on property,Privacy and safety
52853265,Smoke alarm,Privacy and safety
52853265,Carbon monoxide alarm,Privacy and safety
52853265,Fire extinguisher,Privacy and safety
52853265,First aid kit,Privacy and safety
52853265,Wifi,Internet and office
52853265,Dedicated workspace,Internet and office
52853265,Kitchen,Kitchen and dining
52853265,Refrigerator,Kitchen and dining
52853265,Microwave,Kitchen and dining
52853265,Cooking basics,Kitchen and dining
52853265,Dishes and silverware,Kitchen and dining
52853265,Mini fridge,Kitchen and dining
52853265,Freezer,Kitchen and dining
52853265,Stove,Kitchen and dining
52853265,Oven,Kitchen and dining
52853265,Hot water kettle,Kitchen and dining
52853265,Wine glasses,Kitchen and dining
52853265,Blender,Kitchen and dining
52853265,Rice maker,Kitchen and dining
52853265,Dining table,Kitchen and dining
52853265,Coffee,Kitchen and dining
52853265,Free street parking,Parking and facilities
52853265,Paid street parking off premises,Parking and facilities
52853265,Paid parking on premises,Parking and facilities
52853265,Luggage dropoff allowed,Services
52853265,Long term stays allowed,Services
52853265,Heating,Not included
1177449988217037376,Bathtub,Bathroom
1177449988217037376,Hair dryer,Bathroom
1177449988217037376,Shampoo,Bathroom
1177449988217037376,Conditioner,Bathroom
1177449988217037376,Body soap,Bathroom
1177449988217037376,Hot water,Bathroom
1177449988217037376,Shower gel,Bathroom
1177449988217037376,Essentials,Bedroom and laundry
1177449988217037376,Hangers,Bedroom and laundry
1177449988217037376,Room-darkening shades,Bedroom and laundry
1177449988217037376,Iron,Bedroom and laundry
1177449988217037376,TV,Entertainment
1177449988217037376,Pack ’n play/Travel crib - available upon request,Family
1177449988217037376,Air conditioning,Heating and cooling
1177449988217037376,Heating,Heating and cooling
1177449988217037376,Smoke alarm,Home safety
1177449988217037376,Carbon monoxide alarm,Home safety
1177449988217037376,Fast wifi – 143 Mbps,Internet and office
1177449988217037376,Dedicated workspace,Internet and office
1177449988217037376,Microwave,Kitchen and dining
1177449988217037376,Mini fridge,Kitchen and dining
1177449988217037376,Coffee maker,Kitchen and dining
1177449988217037376,Coffee,Kitchen and dining
1177449988217037376,Laundromat nearby,Location features
1177449988217037376,Elevator,Parking and facilities
1177449988217037376,Shared gym in building,Parking and facilities
1177449988217037376,Paid parking off premises,Parking and facilities
1177449988217037376,Pets allowed,Services
1177449988217037376,Self check-in,Services
1177449988217037376,Smart lock,Services
1177449988217037376,Kitchen,Not included
1177449988217037376,Washer,Not included
1177449988217037376,Private entrance,Not included
41840320,Hair dryer,Bathroom
41840320,Cleaning products,Bathroom
41840320,Shampoo,Bathroom
41840320,Hot water,Bathroom
41840320,Essentials,Bedroom and laundry
41840320,Hangers,Bedroom and laundry
41840320,Bed linens,Bedroom and laundry
41840320,Iron,Bedroom and laundry
41840320,Clothing storage: closet and dresser,Bedroom and laundry
41840320,TV,Entertainment
41840320,Portable air conditioning,Heating and cooling
41840320,Ceiling fan,Heating and cooling
41840320,Portable fans,Heating and cooling
41840320,Heating,Heating and cooling
41840320,Lock on bedroom door,Privacy and safety
41840320,Smoke alarm,Privacy and safety
41840320,Carbon monoxide alarm,Privacy and safety
41840320,Fire extinguisher,Privacy and safety
41840320,Wifi,Internet and office
41840320,Dedicated workspace,Internet and office
41840320,Kitchen,Kitchen and dining
41840320,Refrigerator,Kitchen and dining
41840320,Microwave,Kitchen and dining
41840320,Cooking basics,Kitchen and dining
41840320,Dishes and silverware,Kitchen and dining
41840320,Mini fridge,Kitchen and dining
41840320,Freezer,Kitchen and dining
41840320,Dishwasher,Kitchen and dining
41840320,Gas stove,Kitchen and dining
41840320,Oven,Kitchen and dining
41840320,Hot water kettle,Kitchen and dining
41840320,"Coffee maker: drip coffee maker, french press",Kitchen and dining
41840320,Wine glasses,Kitchen and dining
41840320,Toaster,Kitchen and dining
41840320,Baking sheet,Kitchen and dining
41840320,Blender,Kitchen and dining
41840320,Barbecue utensils,Kitchen and dining
41840320,Dining table,Kitchen and dining
41840320,Coffee,Kitchen and dining
41840320,Laundromat nearby,Location features
41840320,Shared backyard – Fully fenced,Outdoor
41840320,Outdoor furniture,Outdoor
41840320,Outdoor dining area,Outdoor
41840320,BBQ grill: charcoal,Outdoor
41840320,Free street parking,Parking and facilities
41840320,Luggage dropoff allowed,Services
41840320,Long term stays allowed,Services
41840320,Host greets you,Services
41840320,Exterior security cameras on property,Not included
41840320,Washer,Not included
41840320,Dryer,Not included
1173168273112763284,Bathtub,Bathroom
1173168273112763284,Hair dryer,Bathroom
1173168273112763284,Shampoo,Bathroom
1173168273112763284,Conditioner,Bathroom
1173168273112763284,Body soap,Bathroom
1173168273112763284,Hot water,Bathroom
1173168273112763284,Shower gel,Bathroom
1173168273112763284,Essentials,Bedroom and laundry
1173168273112763284,Hangers,Bedroom and laundry
1173168273112763284,Bed linens,Bedroom and laundry
1173168273112763284,Room-darkening shades,Bedroom and laundry
1173168273112763284,Iron,Bedroom and laundry
1173168273112763284,Clothing storage,Bedroom and laundry
1173168273112763284,TV,Entertainment
1173168273112763284,Pack ’n play/Travel crib - available upon request,Family
1173168273112763284,Window AC unit,Heating and cooling
1173168273112763284,Heating,Heating and cooling
1173168273112763284,Smoke alarm,Home safety
1173168273112763284,Carbon monoxide alarm,Home safety
1173168273112763284,Fast wifi – 226 Mbps,Internet and office
1173168273112763284,Dedicated workspace,Internet and office
1173168273112763284,Refrigerator,Kitchen and dining
1173168273112763284,Microwave,Kitchen and dining
1173168273112763284,Cooking basics,Kitchen and dining
1173168273112763284,Dishes and silverware,Kitchen and dining
1173168273112763284,Freezer,Kitchen and dining
1173168273112763284,Electric stove,Kitchen and dining
1173168273112763284,Coffee maker,Kitchen and dining
1173168273112763284,Kitchenette,Kitchen and dining
1173168273112763284,Coffee,Kitchen and dining
1173168273112763284,Laundromat nearby,Location features
1173168273112763284,Elevator,Parking and facilities
1173168273112763284,Shared gym in building,Parking and facilities
1173168273112763284,Paid parking off premises,Parking and facilities
1173168273112763284,Pets allowed,Services
1173168273112763284,Long term stays allowed,Services
1173168273112763284,Self check-in,Services
1173168273112763284,Smart lock,Services
1173168273112763284,Housekeeping - available at extra cost,Services
1173168273112763284,Exterior security cameras on property,Not included
1173168273112763284,Kitchen,Not included
1173168273112763284,Washer,Not included
1173168273112763284,Private entrance,Not included
1364767247295535976,Bathtub,Bathroom
1364767247295535976,Hair dryer,Bathroom
1364767247295535976,Cleaning products,Bathroom
1364767247295535976,Shampoo,Bathroom
1364767247295535976,Conditioner,Bathroom
1364767247295535976,Body soap,Bathroom
1364767247295535976,Hot water,Bathroom
1364767247295535976,Shower gel,Bathroom
1364767247295535976,Washer,Bedroom and laundry
1364767247295535976,Dryer,Bedroom and laundry
1364767247295535976,Hangers,Bedroom and laundry
1364767247295535976,Bed linens,Bedroom and laundry
1364767247295535976,Extra pillows and blankets,Bedroom and laundry
1364767247295535976,Iron,Bedroom and laundry
1364767247295535976,Drying rack for clothing,Bedroom and laundry
1364767247295535976,Clothing storage,Bedroom and laundry
1364767247295535976,TV,Entertainment
1364767247295535976,Books and reading material,Entertainment
1364767247295535976,Paid crib - available upon request,Family
1364767247295535976,Paid pack ’n play/travel crib - available upon request,Family
1364767247295535976,Paid high chair - available upon request,Family
1364767247295535976,Air conditioning,Heating and cooling
1364767247295535976,Heating,Heating and cooling
1364767247295535976,Exterior security cameras on property,Home safety
1364767247295535976,Smoke alarm,Home safety
1364767247295535976,Carbon monoxide alarm,Home safety
1364767247295535976,Fire extinguisher,Home safety
1364767247295535976,First aid kit,Home safety
1364767247295535976,Wifi,Internet and office
1364767247295535976,Dedicated workspace,Internet and office
1364767247295535976,Kitchen,Kitchen and dining
1364767247295535976,Refrigerator,Kitchen and dining
1364767247295535976,Microwave,Kitchen and dining
1364767247295535976,Cooking basics,Kitchen and dining
1364767247295535976,Dishes and silverware,Kitchen and dining
1364767247295535976,Freezer,Kitchen and dining
1364767247295535976,Dishwasher,Kitchen and dining
1364767247295535976,Stove,Kitchen and dining
1364767247295535976,Oven,Kitchen and dining
1364767247295535976,Hot water kettle,Kitchen and dining
1364767247295535976,Coffee maker,Kitchen and dining
1364767247295535976,Wine glasses,Kitchen and dining
1364767247295535976,Toaster,Kitchen and dining
1364767247295535976,Baking sheet,Kitchen and dining
1364767247295535976,Blender,Kitchen and dining
1364767247295535976,Dining table,Kitchen and dining
1364767247295535976,Coffee,Kitchen and dining
1364767247295535976,Private entrance,Location features
1364767247295535976,Laundromat nearby,Location features
1364767247295535976,Free parking on premises,Parking and facilities
1364767247295535976,Pets allowed,Services
1364767247295535976,Luggage dropoff allowed,Services
1364767247295535976,Long term stays allowed,Services
1364767247295535976,Cleaning available during stay,Services
1364767247295535976,Essentials,Not included
658872910949576878,Bathtub,Bathroom
658872910949576878,Hair dryer,Bathroom
658872910949576878,Shampoo,Bathroom
658872910949576878,Hot water,Bathroom
658872910949576878,Shower gel,Bathroom
658872910949576878,Essentials,Bedroom and laundry
658872910949576878,Hangers,Bedroom and laundry
658872910949576878,Bed linens,Bedroom and laundry
658872910949576878,Iron,Bedroom and laundry
658872910949576878,Ceiling fan,Heating and cooling
658872910949576878,Heating,Heating and cooling
658872910949576878,Lock on bedroom door,Privacy and safety
658872910949576878,Smoke alarm,Privacy and safety
658872910949576878,Carbon monoxide alarm,Privacy and safety
658872910949576878,First aid kit,Privacy and safety
658872910949576878,Wifi,Internet and office
658872910949576878,Dedicated workspace,Internet and office
658872910949576878,Refrigerator,Kitchen and dining
658872910949576878,Microwave,Kitchen and dining
658872910949576878,Cooking basics,Kitchen and dining
658872910949576878,Dishes and silverware,Kitchen and dining
658872910949576878,Freezer,Kitchen and dining
658872910949576878,Stove,Kitchen and dining
658872910949576878,Oven,Kitchen and dining
658872910949576878,Hot water kettle,Kitchen and dining
658872910949576878,Coffee maker: drip coffee maker,Kitchen and dining
658872910949576878,Dining table,Kitchen and dining
658872910949576878,Coffee,Kitchen and dining
658872910949576878,Free street parking,Parking and facilities
658872910949576878,Self check-in,Services
658872910949576878,Lockbox,Services
658872910949576878,Exterior security cameras on property,Not included
658872910949576878,Kitchen,Not included
658872910949576878,20 inch HDTV with Roku,Not included
658872910949576878,Washer,Not included
658872910949576878,Dryer,Not included
658872910949576878,Air conditioning,Not included
5846745,Hair dryer,Bathroom
5846745,Cleaning products,Bathroom
5846745,Shampoo,Bathroom
5846745,Standard conditioner,Bathroom
5846745,Standard body soap,Bathroom
5846745,Hot water,Bathroom
5846745,Shower gel,Bathroom
5846745,Washer – In building,Bedroom and laundry
5846745,Dryer,Bedroom and laundry
5846745,Essentials,Bedroom and laundry
5846745,Hangers,Bedroom and laundry
5846745,Iron,Bedroom and laundry
5846745,Clothing storage: closet and dresser,Bedroom and laundry
5846745,Books and reading material,Entertainment
5846745,Board games,Family
5846745,Air conditioning,Heating and cooling
5846745,Heating,Heating and cooling
5846745,Smoke alarm,Home safety
5846745,Carbon monoxide alarm,Home safety
5846745,Fire extinguisher,Home safety
5846745,First aid kit,Home safety
5846745,Wifi,Internet and office
5846745,Dedicated workspace,Internet and office
5846745,Kitchen,Kitchen and dining
5846745,Refrigerator,Kitchen and dining
5846745,Cooking basics,Kitchen and dining
5846745,Dishes and silverware,Kitchen and dining
5846745,Stove,Kitchen and dining
5846745,Coffee maker: drip coffee maker,Kitchen and dining
5846745,Wine glasses,Kitchen and dining
5846745,Coffee,Kitchen and dining
5846745,Patio or balcony,Outdoor
5846745,Shared backyard – Fully fenced,Outdoor
5846745,Outdoor furniture,Outdoor
5846745,Outdoor dining area,Outdoor
5846745,Free street parking,Parking and facilities
5846745,Luggage dropoff allowed,Services
5846745,Host greets you,Services
5846745,Lock on bedroom door,Privacy and safety
5846745,Exterior security cameras on property,Privacy and safety
5846745,TV,Privacy and safety
52921783,City skyline view,Scenic views
52921783,Hair dryer,Bathroom
52921783,Cleaning products,Bathroom
52921783,Shampoo,Bathroom
52921783,Conditioner,Bathroom
52921783,Body soap,Bathroom
52921783,Hot water,Bathroom
52921783,Essentials,Bedroom and laundry
52921783,Hangers,Bedroom and laundry
52921783,Bed linens,Bedroom and laundry
52921783,Extra pillows and blankets,Bedroom and laundry
52921783,Room-darkening shades,Bedroom and laundry
52921783,Iron,Bedroom and laundry
52921783,Clothing storage,Bedroom and laundry
52921783,Books and reading material,Entertainment
52921783,Air conditioning,Heating and cooling
52921783,Heating,Heating and cooling
52921783,Lock on bedroom door,Privacy and safety
52921783,Smoke alarm,Privacy and safety
52921783,Carbon monoxide alarm,Privacy and safety
52921783,Fire extinguisher,Privacy and safety
52921783,First aid kit,Privacy and safety
52921783,Wifi,Internet and office
52921783,Dedicated workspace,Internet and office
52921783,Kitchen,Kitchen and dining
52921783,Refrigerator,Kitchen and dining
52921783,Microwave,Kitchen and dining
52921783,Cooking basics,Kitchen and dining
52921783,Dishes and silverware,Kitchen and dining
52921783,Mini fridge,Kitchen and dining
52921783,Oven,Kitchen and dining
52921783,Hot water kettle,Kitchen and dining
52921783,"Coffee maker: Nespresso, pour-over coffee",Kitchen and dining
52921783,Toaster,Kitchen and dining
52921783,Dining table,Kitchen and dining
52921783,Coffee,Kitchen and dining
52921783,Laundromat nearby,Location features
52921783,Shared patio or balcony,Outdoor
52921783,Outdoor dining area,Outdoor
52921783,Free street parking,Parking and facilities
52921783,Elevator,Parking and facilities
52921783,Paid parking off premises,Parking and facilities
52921783,Luggage dropoff allowed,Services
52921783,Long term stays allowed,Services
52921783,Self check-in,Services
52921783,Lockbox,Services
52921783,Exterior security cameras on property,Not included
52921783,TV,Not included
52921783,Washer,Not included
52921783,Paid dryer – In building,Not included
8704528,Bathtub,Bathroom
8704528,Hair dryer,Bathroom
8704528,Shampoo,Bathroom
8704528,Body soap,Bathroom
8704528,Hot water,Bathroom
8704528,Essentials,Bedroom and laundry
8704528,Hangers,Bedroom and laundry
8704528,Bed linens,Bedroom and laundry
8704528,Extra pillows and blankets,Bedroom and laundry
8704528,Iron,Bedroom and laundry
8704528,Air conditioning,Heating and cooling
8704528,Heating,Heating and cooling
8704528,Lock on bedroom door,Privacy and safety
8704528,Smoke alarm,Privacy and safety
8704528,Carbon monoxide alarm,Privacy and safety
8704528,Fire extinguisher,Privacy and safety
8704528,Wifi,Internet and office
8704528,Refrigerator,Kitchen and dining
8704528,Microwave,Kitchen and dining
8704528,Host greets you,Services
8704528,Exterior security cameras on property,Not included
8704528,Kitchen,Not included
8704528,TV,Not included
8704528,Washer,Not included
8704528,Dryer,Not included
711820084444046096,Hot water,Bathroom
711820084444046096,Radiant heating,Heating and cooling
711820084444046096,Exterior security cameras on property,Home safety
711820084444046096,Carbon monoxide alarm,Home safety
711820084444046096,Wifi,Internet and office
711820084444046096,Kitchen,Kitchen and dining
711820084444046096,Self check-in,Services
711820084444046096,Keypad,Services
711820084444046096,Lock on bedroom door,Privacy and safety
711820084444046096,TV,Privacy and safety
711820084444046096,Washer,Privacy and safety
711820084444046096,Dryer,Privacy and safety
711820084444046096,Air conditioning,Privacy and safety
711820084444046096,Essentials,Privacy and safety
711820084444046096,Smoke alarm,Privacy and safety
30715051,Hair dryer,Bathroom
30715051,Shampoo,Bathroom
30715051,Conditioner,Bathroom
30715051,Body soap,Bathroom
30715051,Hot water,Bathroom
30715051,Essentials,Bedroom and laundry
30715051,Hangers,Bedroom and laundry
30715051,Bed linens,Bedroom and laundry
30715051,Extra pillows and blankets,Bedroom and laundry
30715051,Iron,Bedroom and laundry
30715051,55 inch HDTV with standard cable,Entertainment
30715051,Air conditioning,Heating and cooling
30715051,Heating,Heating and cooling
30715051,Smoke alarm,Home safety
30715051,Carbon monoxide alarm,Home safety
30715051,Fire extinguisher,Home safety
30715051,First aid kit,Home safety
30715051,Wifi,Internet and office
30715051,Dedicated workspace,Internet and office
30715051,Kitchen,Kitchen and dining
30715051,Refrigerator,Kitchen and dining
30715051,Microwave,Kitchen and dining
30715051,Cooking basics,Kitchen and dining
30715051,Dishes and silverware,Kitchen and dining
30715051,Dishwasher,Kitchen and dining
30715051,Stove,Kitchen and dining
30715051,Oven,Kitchen and dining
30715051,Coffee maker: Keurig coffee machine,Kitchen and dining
30715051,Private entrance,Location features
30715051,Free parking on premises,Parking and facilities
30715051,Free street parking,Parking and facilities
30715051,Long term stays allowed,Services
30715051,Self check-in,Services
30715051,Lockbox,Services
30715051,Exterior security cameras on property,Not included
30715051,Washer,Not included
30715051,Dryer,Not included
15581948,Hair dryer,Bathroom
15581948,Conditioner,Bathroom
15581948,Body soap,Bathroom
15581948,Hot water,Bathroom
15581948,Essentials,Bedroom and laundry
15581948,Hangers,Bedroom and laundry
15581948,Extra pillows and blankets,Bedroom and laundry
15581948,Iron,Bedroom and laundry
15581948,TV with standard cable,Entertainment
15581948,Air conditioning,Heating and cooling
15581948,Portable fans,Heating and cooling
15581948,Heating,Heating and cooling
15581948,Smoke alarm,Home safety
15581948,Carbon monoxide alarm,Home safety
15581948,First aid kit,Home safety
15581948,Wifi,Internet and office
15581948,Refrigerator,Kitchen and dining
15581948,Microwave,Kitchen and dining
15581948,Dishes and silverware,Kitchen and dining
15581948,Mini fridge,Kitchen and dining
15581948,Coffee maker,Kitchen and dining
15581948,Free street parking,Parking and facilities
15581948,Long term stays allowed,Services
15581948,Host greets you,Services
15581948,Exterior security cameras on property,Not included
15581948,Kitchen,Not included
15581948,Washer,Not included
15581948,Dryer,Not included
1495255829787485284,City skyline view,Scenic views
1495255829787485284,Bathtub,Bathroom
1495255829787485284,Hair dryer,Bathroom
1495255829787485284,Cleaning products,Bathroom
1495255829787485284,Hot water,Bathroom
1495255829787485284,Washer,Bedroom and laundry
1495255829787485284,Dryer,Bedroom and laundry
1495255829787485284,Hangers,Bedroom and laundry
1495255829787485284,Bed linens,Bedroom and laundry
1495255829787485284,Room-darkening shades,Bedroom and laundry
1495255829787485284,Iron,Bedroom and laundry
1495255829787485284,Clothing storage,Bedroom and laundry
1495255829787485284,TV,Entertainment
1495255829787485284,Sound system,Entertainment
1495255829787485284,Air conditioning,Heating and cooling
1495255829787485284,Heating,Heating and cooling
1495255829787485284,Exterior security cameras on property,Home safety
1495255829787485284,Smoke alarm,Home safety
1495255829787485284,Carbon monoxide alarm,Home safety
1495255829787485284,Fire extinguisher,Home safety
1495255829787485284,Fast wifi – 228 Mbps,Internet and office
1495255829787485284,Dedicated workspace,Internet and office
1495255829787485284,Kitchen,Kitchen and dining
1495255829787485284,Refrigerator,Kitchen and dining
1495255829787485284,Microwave,Kitchen and dining
1495255829787485284,Cooking basics,Kitchen and dining
1495255829787485284,Dishes and silverware,Kitchen and dining
1495255829787485284,Freezer,Kitchen and dining
1495255829787485284,Dishwasher,Kitchen and dining
1495255829787485284,Stove,Kitchen and dining
1495255829787485284,Oven,Kitchen and dining
1495255829787485284,Toaster,Kitchen and dining
1495255829787485284,Dining table,Kitchen and dining
1495255829787485284,Self check-in,Services
1495255829787485284,Keypad,Services
1495255829787485284,Essentials,Not included
43311037,Hair dryer,Bathroom
43311037,Shampoo,Bathroom
43311037,Conditioner,Bathroom
43311037,Body soap,Bathroom
43311037,Hot water,Bathroom
43311037,Essentials,Bedroom and laundry
43311037,Hangers,Bedroom and laundry
43311037,Iron,Bedroom and laundry
43311037,TV,Entertainment
43311037,Air conditioning,Heating and cooling
43311037,Heating,Heating and cooling
43311037,Exterior security cameras on property,Home safety
43311037,Smoke alarm,Home safety
43311037,Carbon monoxide alarm,Home safety
43311037,Wifi,Internet and office
43311037,Kitchen,Kitchen and dining
43311037,Refrigerator,Kitchen and dining
43311037,Microwave,Kitchen and dining
43311037,Dishes and silverware,Kitchen and dining
43311037,Oven,Kitchen and dining
43311037,Coffee maker,Kitchen and dining
43311037,Private entrance,Location features
43311037,Free street parking,Parking and facilities
43311037,Washer,Not included
43311037,Dryer,Not included
1175761700034327015,Hair dryer,Bathroom
1175761700034327015,Shampoo,Bathroom
1175761700034327015,Conditioner,Bathroom
1175761700034327015,Hot water,Bathroom
1175761700034327015,Shower gel,Bathroom
1175761700034327015,Bed linens,Bedroom and laundry
1175761700034327015,Iron,Bedroom and laundry
1175761700034327015,AC - split type ductless system,Heating and cooling
1175761700034327015,Heating,Heating and cooling
1175761700034327015,Exterior security cameras on property,Home safety
1175761700034327015,Smoke alarm,Home safety
1175761700034327015,Carbon monoxide alarm,Home safety
1175761700034327015,Wifi,Internet and office
1175761700034327015,Microwave,Kitchen and dining
1175761700034327015,Mini fridge,Kitchen and dining
1175761700034327015,Coffee maker,Kitchen and dining
1175761700034327015,Dining table,Kitchen and dining
1175761700034327015,Coffee,Kitchen and dining
1175761700034327015,Private entrance,Location features
1175761700034327015,Patio or balcony,Outdoor
1175761700034327015,Free parking on premises,Parking and facilities
1175761700034327015,Free street parking,Parking and facilities
1175761700034327015,Self check-in,Services
1175761700034327015,Smart lock,Services
1175761700034327015,Kitchen,Not included
1175761700034327015,TV,Not included
1175761700034327015,Washer,Not included
1175761700034327015,Dryer,Not included
1175761700034327015,Essentials,Not included
1064523931238623062,Hair dryer,Bathroom
1064523931238623062,Shampoo,Bathroom
1064523931238623062,Conditioner,Bathroom
1064523931238623062,Hot water,Bathroom
1064523931238623062,Shower gel,Bathroom
1064523931238623062,Essentials,Bedroom and laundry
1064523931238623062,Hangers,Bedroom and laundry
1064523931238623062,Bed linens,Bedroom and laundry
1064523931238623062,Room-darkening shades,Bedroom and laundry
1064523931238623062,Iron,Bedroom and laundry
1064523931238623062,TV,Entertainment
1064523931238623062,Air conditioning,Heating and cooling
1064523931238623062,Heating,Heating and cooling
1064523931238623062,Smoke alarm,Home safety
1064523931238623062,Carbon monoxide alarm,Home safety
1064523931238623062,Wifi,Internet and office
1064523931238623062,Microwave,Kitchen and dining
1064523931238623062,Mini fridge,Kitchen and dining
1064523931238623062,Coffee maker,Kitchen and dining
1064523931238623062,Elevator,Parking and facilities
1064523931238623062,Gym,Parking and facilities
1064523931238623062,Luggage dropoff allowed,Services
1064523931238623062,Self check-in,Services
1064523931238623062,Building staff,Services
1064523931238623062,Kitchen,Not included
1064523931238623062,Washer,Not included
1064523931238623062,Private entrance,Not included
